disease_id	disease_name	treats	palliates	total_edges
Q18557179	gastric diffuse adenocarcinoma	0	0	4
Q18555346	gastric dilatation	0	0	1
Q18553883	gastric fundus cancer	0	0	2
Q18557339	gastric fundus carcinoma	0	0	2
Q18556877	gastric gastrinoma	0	0	1
Q18555181	gastric hemangioma	0	0	3
Q18553779	gastric leiomyoma	0	0	2
Q18556713	gastric leiomyosarcoma	0	0	1
Q18556952	gastric liposarcoma	0	0	1
Q18966419	gastric lymphoma	0	0	1
Q975705	gastric mucosal hypertrophy	0	0	1
Q18556452	gastric neuroendocrine neoplasm	0	0	1
Q5526789	gastric outlet obstruction	0	0	2
Q18556886	gastric papillary adenocarcinoma	0	0	2
Q18557340	gastric pylorus carcinoma	0	0	1
Q18557807	gastric signet ring cell adenocarcinoma	0	0	1
Q18557288	gastric small cell carcinoma	0	0	2
Q18556831	gastric squamous cell carcinoma	0	0	3
Q18556867	gastric teratoma	0	0	5
Q18557306	gastric tubular adenocarcinoma	0	0	2
Q18553940	gastric ulcer	14	0	15
Q18554573	gastrin secretion abnormality	0	0	1
Q786852	gastrinoma	0	0	2
Q183130	gastritis	1	0	12
Q18553711	gastroduodenal Crohn's disease	0	0	1
Q3758801	gastroduodenitis	0	0	1
Q156103	gastroenteritis	1	0	6
Q18556563	gastroesophageal junction adenocarcinoma	0	0	2
Q223591	gastroesophageal reflux disease	22	0	23
Q18556210	gastrointestinal adenoma	0	0	4
Q23037750	gastrointestinal allergy	0	0	2
Q18554504	gastrointestinal anthrax	0	0	2
Q18553565	gastrointestinal carcinoma	0	0	1
Q18558049	gastrointestinal lymphoma	0	0	1
Q18556211	gastrointestinal neuroendocrine benign tumor	0	0	3
Q18553365	gastrointestinal neuroendocrine tumor	0	0	1
Q1495661	gastrointestinal stromal tumor	0	0	1
Q18553363	gastrointestinal system benign neoplasm	0	0	21
Q5526839	gastrointestinal system cancer	2	0	16
Q2300099	gastrointestinal system disease	1	0	20
Q18556166	gastrointestinal tuberculosis	0	0	6
Q18554715	gastrointestinal tularemia	0	0	2
Q18553972	gastrojejunal ulcer	0	0	1
Q943897	gastroparesis	2	0	3
Q1495674	gastroschisis	0	0	1
Q4178686	gelatinous drop-like corneal dystrophy	0	0	1
Q18557439	gemistocytic astrocytoma	0	0	1
Q1049021	gender identity disorder	0	0	3
Q845224	generalized anxiety disorder	0	0	1
Q18555059	generalized atherosclerosis	0	0	1
Q18553505	generalized dystonia	0	0	2
Q5532415	generalized epilepsy	0	0	6
Q16909671	generalized epilepsy with febrile seizures plus	0	0	3
Q3136522	generalized eruptive histiocytoma	0	0	1
Q200779	genetic disease	0	0	13
Q5533166	geniculate ganglionitis	0	0	1
Q1648128	geniculate herpes zoster	0	0	2
Q7476596	genital herpes	4	0	5
Q1981315	geographic tongue	0	0	2
Q5548621	geotrichosis	0	0	1
Q18555285	germ cell and embryonal cancer	0	0	4
Q18555254	germ cell cancer	0	0	11
Q950838	germinoma	0	0	3
Q18968237	gestational choriocarcinoma	0	0	4
Q126691	gestational diabetes	0	0	4
Q18557664	gestational ovarian choriocarcinoma	0	0	1
Q27037482	gestational transient thyrotoxicosis	0	0	1
Q881855	gestational trophoblastic neoplasm	0	0	1
Q18557864	gestational uterine corpus choriocarcinoma	0	0	2
Q18555280	giant cell glioblastoma	0	0	1
Q18554924	giant cell reparative granuloma	0	0	1
Q18554961	giant cell tumor	0	0	5
Q18557003	giant hemangioma	0	0	1
Q18555085	giant papillary conjunctivitis	12	0	14
Q326071	giardiasis	5	0	6
Q5563106	gingival disease	0	0	4
Q16800561	gingival fibromatosis	0	0	1
Q18556743	gingival hypertrophy	0	0	1
Q2637111	gingival overgrowth	0	0	4
Q673083	gingivitis	1	0	3
Q327005	glanders	0	0	1
Q5201263	glandular cystitis	0	0	2
Q18557272	glandular pattern ovarian yolk sac tumor	0	0	1
Q18553253	glandular tularemia	0	0	1
Q18557772	glandular-alveolar pattern testicular yolk sac tumor	0	0	1
Q18554194	glans penis cancer	0	0	1
Q18557916	glassy cell variant cervical adenosquamous carcinoma	0	0	1
Q159701	glaucoma	13	0	29
Q18558115	glaucomatocyclitic crisis	0	0	1
Q18553842	glaucomatous atrophy of optic disc	0	0	2
Q18553485	glioblastoma classical subtype	0	0	1
Q18553487	glioblastoma mesenchymal subtype	0	0	1
Q282142	glioblastoma multiforme	0	0	9
Q18553488	glioblastoma neural subtype	0	0	1
Q18553486	glioblastoma proneural subtype	0	0	1
Q18556506	gliofibroma	0	0	1
Q1531482	gliomatosis cerebri	0	0	1
Q609503	gliosarcoma	0	0	1
Q18554319	globe disease	0	0	6
Q18555079	glomangioma	0	0	4
Q18557402	glomangiomatosis	0	0	2
Q18557804	glomangiomyoma	0	0	2
Q5571213	glomangiosarcoma	0	0	1
Q5571234	glomeruloid hemangioma	0	0	1
Q605006	glomerulonephritis	0	0	19
Q5571239	glomerulosclerosis	0	0	2
Q4139987	glomus tumor	0	0	7
Q1324237	glossitis	0	0	3
Q18557648	glossopharyngeal motor neuropathy	0	0	2
Q18555926	glossopharyngeal nerve disease	0	0	9
Q18555925	glossopharyngeal nerve neoplasm	0	0	1
Q18556079	glossopharyngeal nerve paralysis	0	0	2
Q11790773	glossopharyngeal neuralgia	0	0	1
Q18555125	glottis cancer	0	0	2
Q18555129	glottis carcinoma	0	0	3
Q18555127	glottis neoplasm	0	0	1
Q18557448	glottis squamous cell carcinoma	0	0	3
Q18557659	glottis verrucous carcinoma	0	0	2
Q21082521	glucocorticoid-induced osteoporosis	0	0	1
Q17149181	glucocorticoid-remediable aldosteronism	0	0	1
Q2661464	glucose intolerance	0	0	1
Q18556224	glucose metabolism disease	0	0	6
Q848343	glucosephosphate dehydrogenase deficiency	0	0	2
Q18553625	gluten allergy	0	0	2
Q5572555	glycerol kinase deficiency	0	0	1
Q3053945	glycine encephalopathy	0	0	1
Q18553432	glycogen metabolism disorder	0	0	2
Q1421738	glycogen storage disease	0	0	13
Q630090	glycogen storage disease I	0	0	1
Q1365789	glycogen storage disease II	0	0	1
Q494922	glycogen storage disease III	0	0	1
Q829150	glycogen storage disease IV	0	0	1
Q16815740	glycogen storage disease IX	0	0	1
Q787751	glycogen storage disease V	0	0	1
Q1947298	glycogen storage disease VI	0	0	1
Q18555183	glycogen storage disease VIII	0	0	1
Q18553321	glycogen storage disease XV	0	0	1
Q18556737	glycogen-rich clear cell breast carcinoma	0	0	1
Q2019832	glycoproteinosis	0	0	1
Q2665559	gnathomiasis	0	0	1
Q23037771	goat milk allergy	0	0	1
Q165135	goiter	5	0	12
Q18555048	gonadal disease	0	0	6
Q1332427	gonadal dysgenesis	0	0	4
Q5581320	gonadoblastoma	0	0	4
Q18554519	gonococcal bursitis	0	0	2
Q18558193	gonococcal endophthalmia	0	0	2
Q26695958	gonococcal infectious diseases	0	0	15
Q18558116	gonococcal iridocyclitis	0	0	1
Q18558192	gonococcal keratitis	0	0	2
Q18553858	gonococcal seminal vesiculitis	0	0	4
Q18554441	gonococcal spondylitis	0	0	2
Q18554520	gonococcal synovitis	0	0	2
Q101896	gonorrhea	25	0	29
Q133087	gout	8	0	11
Q18975313	grade III astrocytoma	0	0	1
Q18556535	granular cell carcinoma	0	0	1
Q18556695	granular cell leiomyosarcoma	0	0	1
Q940874	granular cell tumor	0	0	7
Q21154084	granular corneal dystrophy type II	0	0	1
Q455085	granuloma annulare	0	0	1
Q1416773	granuloma inguinale	0	0	2
Q5596834	granulomatous amebic encephalitis	0	0	1
Q18555115	granulomatous angiitis	0	0	2
Q18556306	granulomatous dermatitis	0	0	1
Q18556388	granulomatous endometritis	0	0	1
Q18556164	granulomatous gastritis	0	0	1
Q17633631	granulomatous hepatitis	0	0	1
Q18555931	granulomatous myositis	0	0	1
Q18555284	granulomatous orchitis	0	0	1
Q18555258	granulosa cell tumor	0	0	3
Q5598281	gray zone lymphoma	0	0	2
Q23037776	green mud crab allergy	0	0	1
Q18557191	growth hormone secreting pituitary adenoma	0	0	1
Q5613758	guanidinoacetate methyltransferase deficiency	0	0	1
Q18557977	gum cancer	0	0	3
Q2466723	gummatous syphilis	0	0	1
Q1486140	gynatresia	0	0	3
Q339221	gynecomastia	0	0	3
Q7103623	gyrate atrophy	0	0	1
Q18555383	haemonchiasis	0	0	1
Q2989168	hair disease	0	0	8
Q16681405	hair follicle neoplasm	0	0	3
Q201299	hairy cell leukemia	2	0	7
Q18553825	hairy cell leukemia of spleen	0	0	4
Q1084600	hairy tongue	0	0	1
Q18554379	hallucinogen abuse	0	0	1
Q18558273	hallucinogen dependence	0	0	2
Q18555313	hand dermatosis	14	0	15
Q652744	hand, foot and mouth disease	0	0	2
Q1048858	hantavirus hemorrhagic fever	0	0	2
Q6137239	hantavirus pulmonary syndrome	0	0	2
Q19001295	hard palate cancer	0	0	1
Q1783924	head and neck cancer	10	0	15
Q18554836	head and neck carcinoma	0	0	2
Q19000571	head and neck squamous cell carcinoma	0	0	2
Q465016	health effects of tobacco	0	0	2
Q2030989	heart cancer	0	0	9
Q2988775	heart conduction disease	0	0	11
Q190805	heart disease	0	0	13
Q181754	heart failure	0	0	2
Q18557112	heart fibrosarcoma	0	0	2
Q18556699	heart leiomyosarcoma	0	0	2
Q18557206	heart lipoma	0	0	4
Q18557284	heart lymphoma	0	0	2
Q18557113	heart malignant hemangiopericytoma	0	0	2
Q18556700	heart sarcoma	0	0	5
Q16934669	heart septal defect	0	0	4
Q1130519	heart valve disease	0	0	6
Q3281328	heavy chain disease	0	0	5
Q460937	hemangioblastoma	0	0	6
Q861028	hemangioma	0	0	22
Q18555112	hemangioma of intra-abdominal structure	0	0	6
Q18555172	hemangioma of liver	0	0	3
Q18556532	hemangioma of lung	0	0	3
Q18554769	hemangioma of orbit	0	0	1
Q18556494	hemangioma of peripheral nerve	0	0	1
Q18555118	hemangioma of spleen	0	0	3
Q18554427	hemangioma of subcutaneous tissue	0	0	3
Q18556090	hemangiopericytic tumor	0	0	2
Q3144913	hemangiopericytoma	0	0	10
Q1642040	hemarthrosis	0	0	1
Q1620444	hematocele of tunica vaginalis testis	0	0	1
Q18975047	hematologic cancer	0	0	9
Q1963588	hematopoietic system disease	4	0	15
Q18553511	hemidystonia	0	0	1
Q3144934	hemochromatosis	1	0	3
Q409030	hemoglobin C	0	0	1
Q18556760	hemoglobin D disease	0	0	1
Q17022356	hemoglobin E disease	0	0	2
Q3144945	hemoglobin H disease	0	0	1
Q1642147	hemoglobinopathy	0	0	6
Q1553850	hemoglobinuria	0	0	4
Q1145668	hemolytic anemia	1	0	7
Q162266	hemolytic-uremic syndrome	0	0	2
Q7476276	hemometra	0	0	1
Q3144949	hemopericardium	0	0	1
Q1642170	hemophagocytic lymphohistiocytosis	0	0	1
Q2562598	hemophilia B	0	0	1
Q5712565	hemorrhagic cystitis	0	0	2
Q21513416	hemorrhagic diarrhea	0	0	1
Q611571	hemorrhagic disease	1	0	6
Q9002005	hemorrhagic fever with renal syndrome	0	0	6
Q2964243	hemorrhagic shock	1	0	1
Q41478	hemorrhoid	4	0	8
Q2089854	hemosiderosis	1	0	7
Q18555375	hepatic angiomyolipoma	0	0	1
Q642548	hepatic encephalopathy	0	0	1
Q18555131	hepatic flexure cancer	0	0	1
Q18554589	hepatic infarction	0	0	1
Q18557230	hepatic osteogenic sarcoma	0	0	2
Q18556185	hepatic tuberculosis	0	0	3
Q18555173	hepatic vascular disease	0	0	8
Q183098	hepatic vein thrombosis	0	0	1
Q131742	hepatitis	0	0	7
Q157661	hepatitis A	0	0	2
Q6853	hepatitis B	1	0	8
Q154869	hepatitis C	1	0	13
Q327281	hepatitis D	0	0	2
Q326643	hepatitis E	0	0	2
Q18555296	hepatobiliary benign neoplasm	0	0	3
Q15715457	hepatobiliary disease	0	0	3
Q1607658	hepatoblastoma	0	0	3
Q1172076	hepatocellular adenoma	0	0	2
Q1148337	hepatocellular carcinoma	0	0	8
Q18556585	hepatocellular clear cell carcinoma	0	0	1
Q18556583	hepatocellular fibrolamellar carcinoma	0	0	1
Q390791	hepatoerythropoietic porphyria	0	0	2
Q23037783	hepatoid adenocarcinoma	0	0	2
Q18557273	hepatoid pattern ovarian yolk sac tumor	0	0	1
Q18557867	hepatoid pattern testicular yolk sac tumor	0	0	1
Q1569573	hepatopulmonary syndrome	0	0	1
Q247131	hepatorenal syndrome	0	0	2
Q19000488	hereditary Wilms' tumor	0	0	1
Q2096745	hereditary angioedema	0	0	2
Q21082497	hereditary ataxia	0	0	6
Q19000660	hereditary breast ovarian cancer	0	0	1
Q18558224	hereditary choroidal atrophy	0	0	4
Q18557506	hereditary conventional renal cell carcinoma	0	0	1
Q823140	hereditary coproporphyria	0	0	1
Q2298020	hereditary elliptocytosis	0	0	1
Q1609755	hereditary fructose intolerance syndrome	0	0	1
Q776881	hereditary hemorrhagic telangiectasia	0	0	1
Q21097763	hereditary hypophosphatemic rickets with hypercalciuria	0	0	1
Q1996246	hereditary lymphedema	0	0	1
Q15270307	hereditary motor and sensory neuropathy	0	0	3
Q3508595	hereditary motor and sensory neuropathy with agenesis of the corpus callosum	0	0	2
Q3567797	hereditary mucosal leukokeratosis	0	0	1
Q1952467	hereditary multiple exostoses	0	0	1
Q1609737	hereditary neuropathy with liability to pressure palsies	0	0	1
Q18557952	hereditary night blindness	0	0	1
Q21124525	hereditary papulotranslucent acrokeratoderma	0	0	2
Q18556335	hereditary renal cell carcinoma	0	0	5
Q18557955	hereditary retinal dystrophy	0	0	1
Q3702898	hereditary sensory neuropathy	0	0	3
Q657516	hereditary spastic paraplegia	0	0	4
Q541244	hereditary spherocytosis	0	0	1
Q7847568	hermaphroditism	0	0	1
Q18554369	hernia of ovary and fallopian tube	0	0	1
Q18558272	heroin dependence	1	0	2
Q665258	herpangina	0	0	1
Q8280	herpes gestationis	0	0	2
Q6473911	herpes simplex	7	0	14
Q5743641	herpes simplex virus keratitis	2	0	4
Q182155	herpes zoster	4	0	7
Q18557138	herpetic gastritis	0	0	2
Q5743696	herpetic whitlow	0	0	1
Q4137692	heterophyiasis	0	0	1
Q727153	hiatus hernia	1	0	3
Q2298953	hidradenitis	0	0	3
Q341999	hidradenitis suppurativa	0	0	1
Q18975658	hidradenoma	0	0	6
Q1617386	hidrocystoma	0	0	1
Q955638	high pressure neurological syndrome	0	0	1
Q18556690	hilar cholangiocellular carcinoma	0	0	1
Q18557871	hilar lung carcinoma	0	0	2
Q18557000	hilar lung neoplasm	0	0	1
Q18558089	histidine metabolism disease	0	0	3
Q725845	histidinemia	0	0	1
Q18556903	histiocytic and dendritic cell cancer	0	0	4
Q18556461	histiocytoid hemangioma	0	0	3
Q5773040	histiocytoma	0	0	3
Q1411740	histiocytosis	2	0	13
Q627625	histoplasmosis	5	0	10
Q18554277	histoplasmosis meningitis	0	0	2
Q18553822	histoplasmosis pericarditis	0	0	2
Q7242093	histoplasmosis retinitis	0	0	1
Q845787	histrionic personality disorder	0	0	1
Q18556602	hobnail hemangioma	0	0	1
Q18554468	hole retinal cyst	0	0	2
Q5883885	holocarboxylase synthetase deficiency	0	0	1
Q1459821	holoprosencephaly	0	0	2
Q18553707	homocarnosinosis	0	0	1
Q994859	homocystinuria	1	0	2
Q202173	hordeolum	0	0	4
Q18554444	hordeolum externum	0	0	2
Q18556966	hormone producing pituitary cancer	0	0	5
Q23037781	horned turban snail allergy	0	0	1
Q992139	human granulocytic anaplasmosis	0	0	1
Q18556697	human immunodeficiency virus infectious disease	20	0	47
Q3049302	human monocytic ehrlichiosis	0	0	1
Q21505493	humeroradial synostosis	0	0	1
Q2565270	hydranencephaly	0	0	2
Q1499629	hydrarthrosis	0	0	1
Q584211	hydrocele	0	0	2
Q193003	hydrocephalus	0	0	4
Q5955105	hydrolethalus syndrome	0	0	1
Q730877	hydronephrosis	0	0	1
Q1640324	hydrophthalmos	0	0	2
Q18558198	hydrops of gallbladder	0	0	1
Q12656487	hymenolepiasis	1	0	2
Q1640860	hyperaldosteronism	1	0	4
Q10529545	hyperandrogenism	0	0	2
Q890367	hyperargininemia	0	0	1
Q1474877	hypercalcemia	6	0	10
Q18554513	hypercalcemic sarcoidosis	0	0	2
Q18557688	hypercalcemic type ovarian small cell carcinoma	0	0	1
Q17132235	hypercementosis	0	0	1
Q28024514	hyperekplexia 1	0	0	1
Q28024515	hyperekplexia 2	0	0	1
Q28024516	hyperekplexia 3	0	0	1
Q18555380	hyperglobulinemic purpura	0	0	1
Q271993	hyperglycemia	2	0	4
Q1093815	hyperhomocysteinemia	0	0	1
Q18555244	hyperimmunoglobulin syndrome	0	0	7
Q1535394	hyperinsulinemic hypoglycemia	0	0	2
Q14375936	hyperinsulinism	0	0	2
Q3269843	hyperkalemic periodic paralysis	0	0	1
Q18555308	hyperlipoproteinemia type III	0	0	1
Q28564860	hyperlipoproteinemia type IV	0	0	1
Q18554151	hyperlipoproteinemia type V	0	0	1
Q18553765	hyperlucent lung	0	0	1
Q13637039	hyperlysinemia	0	0	1
Q11668635	hypermethioninemia	0	0	1
Q18554337	hypermobility of coccyx	0	0	1
Q1641042	hypermobility syndrome	0	0	2
Q1110590	hypermobility syndrome	0	0	1
Q177254	hyperopia	0	0	2
Q1632552	hyperostosis	0	0	6
Q1344835	hyperparathyroidism	4	0	8
Q1641062	hyperphosphatemia	0	0	1
Q18553782	hyperpigmentation of eyelid	0	0	2
Q3801524	hyperpituitarism	0	0	3
Q1433936	hyperprolactinemia	2	0	3
Q18554016	hypersecretion glaucoma	0	0	1
Q5958765	hypersensitivity	5	0	10
Q8084905	hypersensitivity reaction type II disease	5	0	34
Q18558229	hypersensitivity vasculitis	0	0	3
Q18557231	hypersplenism	0	0	1
Q18554800	hypertelorism, microtia, facial clefting syndrome	0	0	1
Q41861	hypertension	82	0	102
Q4138746	hypertensive encephalopathy	0	0	2
Q8775887	hypertensive heart disease	0	0	2
Q425811	hypertensive retinopathy	0	0	1
Q16499	hyperthyroidism	3	0	7
Q5958740	hyperthyroxinemia	0	0	1
Q595010	hypertrichosis	1	0	3
Q18554143	hypertrichosis of eyelid	0	0	2
Q26492785	hypertrichotic osteochondrodysplasia Cantu type	0	0	1
Q1364270	hypertrophic cardiomyopathy	0	0	29
Q27674917	hypertrophic cardiomyopathy 1	0	0	1
Q27674928	hypertrophic cardiomyopathy 10	0	0	1
Q27674929	hypertrophic cardiomyopathy 11	0	0	1
Q27674930	hypertrophic cardiomyopathy 12	0	0	1
Q27674931	hypertrophic cardiomyopathy 13	0	0	1
Q27674932	hypertrophic cardiomyopathy 14	0	0	1
Q27674933	hypertrophic cardiomyopathy 15	0	0	1
Q27674935	hypertrophic cardiomyopathy 16	0	0	1
Q27674936	hypertrophic cardiomyopathy 17	0	0	1
Q27674937	hypertrophic cardiomyopathy 18	0	0	1
Q27674938	hypertrophic cardiomyopathy 19	0	0	1
Q27674918	hypertrophic cardiomyopathy 2	0	0	1
Q27674939	hypertrophic cardiomyopathy 20	0	0	1
Q27674922	hypertrophic cardiomyopathy 21	0	0	1
Q27677728	hypertrophic cardiomyopathy 25	0	0	1
Q27429771	hypertrophic cardiomyopathy 26	0	0	1
Q27674920	hypertrophic cardiomyopathy 3	0	0	1
Q27674921	hypertrophic cardiomyopathy 4	0	0	1
Q27674923	hypertrophic cardiomyopathy 6	0	0	1
Q27674924	hypertrophic cardiomyopathy 7	0	0	1
Q27674926	hypertrophic cardiomyopathy 8	0	0	1
Q27674927	hypertrophic cardiomyopathy 9	0	0	1
Q18555045	hypertrophic elongation of cervix	0	0	1
Q18554354	hypertrophic pyloric stenosis	0	0	2
Q924002	hypertrophy of breast	0	0	3
Q18554491	hypertrophy of tongue papillae	0	0	1
Q17145626	hypertropia	0	0	1
Q49970	hyperuricemia	2	0	3
Q3100515	hypervitaminosis A	0	0	1
Q1641171	hypervitaminosis D	0	0	1
Q303555	hypoactive sexual desire disorder	1	0	3
Q3444851	hypobetalipoproteinemia	0	0	2
Q105434	hypochondriasis	0	0	1
Q5959327	hypochondrogenesis	0	0	1
Q1283054	hypochondroplasia	0	0	1
Q2306782	hypochromic anemia	3	0	4
Q18553373	hypochromic microcytic anemia	0	0	1
Q18554400	hypodermyiasis	0	0	1
Q18554612	hypoglossal nerve disease	0	0	2
Q18555331	hypoglossal nerve neoplasm	0	0	2
Q202758	hypoglycemia	1	0	6
Q18968063	hypoglycemic coma	0	0	3
Q938107	hypogonadism	9	0	15
Q1641332	hypogonadotropism	0	0	2
Q18554019	hypohidrosis	0	0	2
Q1077955	hypohidrotic ectodermal dysplasia	0	0	2
Q794086	hypokalemia	8	0	9
Q622828	hypokalemic periodic paralysis	0	0	1
Q3144281	hypoketotic hypoglycemia	0	0	2
Q5959735	hypolipoproteinemia	0	0	5
Q28065591	hypomyelinating leukodystrophy	0	0	15
Q28065593	hypomyelinating leukodystrophy 10	0	0	1
Q28065597	hypomyelinating leukodystrophy 11	0	0	1
Q28065601	hypomyelinating leukodystrophy 12	0	0	1
Q28065600	hypomyelinating leukodystrophy 13	0	0	1
Q28065592	hypomyelinating leukodystrophy 2	0	0	1
Q28065595	hypomyelinating leukodystrophy 3	0	0	1
Q28065594	hypomyelinating leukodystrophy 4	0	0	1
Q28065598	hypomyelinating leukodystrophy 5	0	0	1
Q28065603	hypomyelinating leukodystrophy 6	0	0	1
Q28065599	hypomyelinating leukodystrophy 7 with or without oligodontia and-or hypogonadotropic hypogonadism	0	0	1
Q28065602	hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism	0	0	1
Q28065596	hypomyelinating leukodystrophy 9	0	0	1
Q21097782	hypomyelinating leukoencephalopathy	0	0	1
Q1586088	hypoparathyroidism	1	0	3
Q21124512	hypoparathyroidism-retardation-dysmorphism syndrome	0	0	1
Q1393463	hypopharynx cancer	0	0	4
Q1313510	hypophosphatasia	0	0	1
Q1641384	hypophosphatemia	0	0	1
Q21505506	hypophosphatemic nephrolithiasis/osteoporosis 1	0	0	1
Q21505507	hypophosphatemic nephrolithiasis/osteoporosis 2	0	0	1
Q18554142	hypopigmentation of eyelid	0	0	2
Q922411	hypopituitarism	1	0	4
Q1641399	hypoplastic left heart syndrome	1	0	2
Q1638140	hypopyon	0	0	2
Q18553866	hypopyon ulcer	0	0	2
Q1132108	hypospadias	0	0	2
Q18968187	hypothalamic disease	0	0	4
Q18556009	hypothalamic neoplasm	0	0	5
Q16501	hypothyroidism	3	0	15
Q1641483	hypotrichosis	0	0	4
Q18554144	hypotrichosis of eyelid	0	0	2
Q18558238	hypotropia	0	0	1
Q3765145	ichthyosis vulgaris	1	0	3
Q5988515	ideomotor apraxia	0	0	1
Q18555292	idiopathic CD4-positive T-lymphocytopenia	0	0	1
Q18553995	idiopathic corneal edema	0	0	1
Q1790424	idiopathic interstitial pneumonia	0	0	8
Q6318965	idiopathic juvenile osteoporosis	0	0	1
Q28735834	idiopathic normal pressure hydrocephalus	0	0	1
Q18554091	idiopathic peripheral autonomic neuropathy	0	0	2
Q18553894	idiopathic progressive polyneuropathy	0	0	1
Q2290446	idiopathic pulmonary fibrosis	0	0	3
Q18966127	idiopathic scoliosis	0	0	1
Q18553797	ileal neoplasm	0	0	5
Q3796380	ileitis	0	0	1
Q18553710	ileocolitis	0	0	1
Q18553795	ileum cancer	0	0	2
Q738153	ileus	0	0	3
Q18553967	iliac vein thrombophlebitis	0	0	1
Q18553989	immature cataract	0	0	1
Q18557219	immature teratoma of ovary	0	0	4
Q18553644	immune system cancer	0	0	6
Q3843811	immune system disease	0	0	7
Q18553653	immune system organ benign neoplasm	0	0	4
Q18556480	immune-complex glomerulonephritis	0	0	1
Q28065563	immunodeficiency with hyper IgM type 5	0	0	1
Q28065562	immunodeficiency with hyper-IgM type 2	0	0	1
Q28065564	immunodeficiency with hyper-IgM type 4	0	0	1
Q942926	immunoglobulin alpha deficiency	0	0	3
Q18553603	immunoglobulin beta deficiency	0	0	1
Q18554150	impaired renal function disease	0	0	7
Q484631	imperforate anus	0	0	1
Q28971	impetigo	3	0	6
